problem_file,selection_method,crossover_method,mutation_method,elitism,diversity_injection,final_best_fitness_error,convergence_rate,time_taken
kroA150,rank,order,inversion,0,0,19.981903182023828,0.9811111111111112,127.6983932654063
kroA150,rank,order,scramble,1,0,215.5821143115669,0.8099999999999999,103.57939163843793
kroA150,rank,order,scramble,0,1,204.1974563916956,0.8004444444444445,105.75134197870892
kroA150,rank,order,scramble,0,0,180.6640526818479,0.8553333333333333,112.49584341049194
si175,tournament,pmx,swap,1,1,31.235888572273865,1.0,114.72229623794556
si175,tournament,pmx,swap,1,0,30.697123993709223,0.9876666666666668,112.85394668579102
si175,tournament,pmx,swap,0,1,31.7123682284611,1.0,117.85027170181274
si175,tournament,pmx,swap,0,0,33.403403871007924,0.9247777777777778,109.18472695350648
si175,tournament,pmx,inversion,1,1,6.712757509225955,1.0,116.27953926722208
si175,tournament,pmx,inversion,1,0,7.0008252752215006,1.0,116.71063089370728
si175,tournament,pmx,inversion,0,1,8.973700191526136,1.0,119.91175436973572
si175,tournament,pmx,inversion,0,0,8.76660282462123,1.0,120.0147933959961
si175,tournament,pmx,scramble,1,1,66.33967082418523,0.8617777777777778,100.96344137191772
si175,tournament,pmx,scramble,1,0,63.979072266081175,0.9141111111111112,107.06866089502972
si175,tournament,pmx,scramble,0,1,68.44178695442301,0.8091111111111111,96.32774130503336
si175,tournament,pmx,scramble,0,0,68.01513523613772,0.6882222222222222,81.53217760721843
si175,tournament,order,swap,1,1,20.63188053751888,1.0,147.2355617682139
si175,tournament,order,swap,1,0,23.08590647918905,0.911888888888889,134.79194521903992
si175,tournament,order,swap,0,1,23.69318447236885,0.843111111111111,127.0784077644348
si175,tournament,order,swap,0,0,22.50821382413852,0.9524444444444444,143.9231657187144
si175,tournament,order,inversion,1,1,6.019837747777207,1.0,146.57524037361145
si175,tournament,order,inversion,1,0,5.389202908705875,1.0,146.72007282574972
si175,tournament,order,inversion,0,1,8.799302408869373,1.0,150.7237241268158
si175,tournament,order,scramble,1,0,42.43783186185204,0.4487777777777778,66.17325870196025
si175,tournament,order,inversion,0,0,8.740131732610827,1.0,154.3487402598063
si175,tournament,order,scramble,1,1,41.99405178991296,0.6804444444444444,99.71757698059082
si175,tournament,order,scramble,0,0,43.79252892356083,0.573111111111111,87.20045447349548
si175,sus,pmx,swap,0,1,109.01418539107146,0.0977777777777777,12.964982430140177
si175,tournament,order,scramble,0,1,38.56059544385793,0.7688888888888888,116.63883113861084
si175,sus,pmx,swap,0,0,110.02008688746672,0.1061111111111111,14.179855426152548
si175,sus,pmx,swap,1,0,73.80919014029679,0.7892222222222222,96.96603107452393
si175,sus,pmx,inversion,0,1,110.1119571479734,0.099,13.035101016362509
si175,sus,pmx,swap,1,1,69.50374488095794,1.0,126.2799391746521
si175,sus,pmx,inversion,0,0,110.89207580075052,0.0996666666666666,13.382973035176596
si175,sus,pmx,scramble,1,0,87.32190405007708,0.5791111111111111,74.20744411150615
si175,sus,pmx,scramble,1,1,83.83550552000126,0.6788888888888889,87.42132059733073
si175,sus,pmx,inversion,1,1,60.50668784354028,0.944,121.98721361160278
si175,sus,pmx,scramble,0,0,109.87683156599866,0.1145555555555555,15.38283109664917
si175,sus,pmx,scramble,0,1,110.58999392722006,0.1314444444444444,17.374495188395183
si175,sus,pmx,inversion,1,0,59.37154513321188,1.0,128.67843389511108
si175,sus,order,swap,0,0,110.2443126080254,0.1036666666666666,17.0847426255544
si175,sus,order,swap,0,1,110.78463430964948,0.1497777777777778,24.530135075251263
si175,sus,order,swap,1,1,64.66887778141107,0.8593333333333333,135.66296005249023
si175,sus,order,inversion,0,1,111.35609847246228,0.1118888888888888,18.440221945444744
si175,sus,order,swap,1,0,65.08307251522088,0.9034444444444444,142.12367502848306
si175,sus,order,inversion,0,0,110.83601937061088,0.0854444444444444,13.963778018951416
si175,sus,order,inversion,1,1,56.43169679699787,1.0,158.1241930325826
si175,sus,order,inversion,1,0,55.16264150355803,1.0,157.4543940226237
si175,sus,order,scramble,0,0,111.3794553183538,0.1147777777777778,18.616183916727703
si175,sus,order,scramble,0,1,110.4124818984444,0.1393333333333333,22.874706586201984
si175,sus,order,scramble,1,0,81.53719188427462,0.5895555555555556,93.93040800094604
si175,sus,order,scramble,1,1,77.0137493966148,0.7136666666666667,113.24164772033691
si175,rank,pmx,swap,1,1,31.461671415892,1.0,114.08117270469666
si175,rank,pmx,swap,1,0,32.17794802323227,1.0,114.59441304206848
si175,rank,pmx,swap,0,1,33.51551673128728,1.0,117.9107301235199
si175,rank,pmx,swap,0,0,30.62082496379689,1.0,117.76855993270874
si175,rank,pmx,inversion,1,1,8.494106289220037,1.0,115.16592542330424
si175,rank,pmx,inversion,1,0,6.628672864016443,1.0,114.469246784846
si175,rank,pmx,inversion,0,1,6.2689774372868685,1.0,118.70311601956683
si175,rank,pmx,inversion,0,0,6.240949222217032,1.0,118.03119572003682
si175,rank,pmx,scramble,1,1,68.54611419940518,0.5677777777777778,65.6968599955241
si175,rank,pmx,scramble,1,0,66.9594058018405,0.7385555555555556,85.81755956013997
si175,rank,pmx,scramble,0,1,68.33278834026254,0.7423333333333334,88.53154603640239
si175,rank,pmx,scramble,0,0,66.59036763675434,0.793888888888889,94.19927255312602
si175,rank,order,swap,1,1,25.37332025349963,1.0,147.1064989566803
si175,rank,order,swap,1,0,29.219414210305043,0.9127777777777778,135.24931605656943
si175,rank,order,swap,0,1,23.680727487893368,0.9613333333333332,145.5288738409678
si175,rank,order,swap,0,0,25.1210663178711,1.0,150.72699292500815
si175,rank,order,inversion,1,1,6.261191821989692,1.0,145.9947099685669
si175,rank,order,inversion,1,0,6.159978823126392,1.0,146.7032517592112
si175,rank,order,inversion,0,1,5.636785475156102,1.0,150.91644342740378
si175,rank,order,inversion,0,0,5.980909671291322,1.0,150.26716605822244
si175,rank,order,scramble,1,0,43.33473474408682,0.8421111111111111,124.4749207496643
si175,rank,order,scramble,1,1,40.22827424051323,0.9094444444444444,134.71792014439902
si175,rank,order,scramble,0,0,42.93455411781193,0.7576666666666666,114.75340660413106
si175,rank,order,scramble,0,1,38.21802837078215,0.9911111111111112,150.70921659469604
gr202,tournament,pmx,swap,1,1,110.71215139442232,1.0,197.4168198108673
gr202,tournament,pmx,swap,1,0,113.60723771580346,1.0,196.8484230041504
gr202,tournament,pmx,swap,0,1,114.97675962815406,1.0,202.67961502075195
gr202,tournament,pmx,swap,0,0,114.6538844621514,1.0,201.5604465007782
gr202,tournament,pmx,inversion,1,1,33.42463479415671,1.0,197.3581595420837
gr202,tournament,pmx,inversion,1,0,31.12549800796812,1.0,198.2059225241343
gr202,tournament,pmx,inversion,0,1,39.43725099601594,1.0,203.34466934204104
gr202,tournament,pmx,inversion,0,0,40.07636122177954,1.0,202.05667567253116
gr202,tournament,pmx,scramble,1,0,276.07403718459494,0.9788888888888888,193.0167506535848
gr202,tournament,pmx,scramble,1,1,287.0177622841965,1.0,197.99464146296185
gr202,tournament,pmx,scramble,0,0,285.4399070385126,0.9034444444444444,182.4015403588613
gr202,tournament,pmx,scramble,0,1,263.2362217795485,1.0,202.39398248990375
gr202,tournament,order,swap,1,1,81.83183930942896,1.0,237.8816637992859
gr202,tournament,order,swap,1,0,75.46397742363878,1.0,238.21987342834475
gr202,tournament,order,swap,0,1,77.96397742363878,0.9987777777777778,243.94950834910077
gr202,tournament,order,swap,0,0,81.88081009296148,1.0,244.81965629259744
gr202,tournament,order,inversion,1,1,32.797144754316065,1.0,238.01848896344504
gr202,tournament,order,inversion,1,0,28.925962815405043,1.0,238.53234497706092
gr202,tournament,order,inversion,0,1,37.57470119521912,1.0,246.03340101242063
gr202,tournament,order,scramble,1,0,152.17380478087648,0.4263333333333333,105.08364446957906
gr202,tournament,order,inversion,0,0,38.1117197875166,1.0,247.379417181015
gr202,tournament,order,scramble,1,1,155.76195219123505,0.7494444444444444,180.68849031130472
gr202,tournament,order,scramble,0,1,153.95169322709162,0.586,144.85096335411072
gr202,tournament,order,scramble,0,0,152.42778884462152,0.5920000000000001,145.6231807867686
gr202,sus,pmx,swap,0,1,499.1973771580345,0.1044444444444444,22.65380334854126
gr202,sus,pmx,swap,0,0,499.52274236387785,0.1003333333333333,21.81679368019104
gr202,sus,pmx,swap,1,1,322.16218459495354,0.9634444444444444,200.53420384724936
gr202,sus,pmx,inversion,0,1,495.8607237715804,0.1017777777777777,23.14417576789856
gr202,sus,pmx,swap,1,0,336.0939575033201,0.8705555555555556,179.52998129526773
gr202,sus,pmx,inversion,0,0,496.46414342629487,0.1064444444444444,24.31123089790344
gr202,sus,pmx,inversion,1,1,308.5225763612217,0.843111111111111,186.1107766628265
gr202,sus,pmx,scramble,1,0,398.1407702523241,0.4986666666666666,110.62505960464478
gr202,sus,pmx,scramble,1,1,396.10225763612215,0.5242222222222223,116.31553792953493
gr202,sus,pmx,inversion,1,0,307.6120517928287,0.916,201.88012019793192
gr202,sus,pmx,scramble,0,0,497.06175298804783,0.1208888888888888,26.6907217502594
gr202,sus,pmx,scramble,0,1,495.9603253652058,0.1761111111111111,38.84367163976034
gr202,sus,order,swap,0,1,510.1261620185923,0.0797777777777777,20.747962872187298
gr202,sus,order,swap,0,0,501.9804116865871,0.088,22.800265947977703
gr202,sus,order,swap,1,0,310.6465803452855,0.8528888888888888,211.42287651697796
gr202,sus,order,swap,1,1,307.5439907038513,0.907888888888889,224.78946630160013
gr202,sus,order,inversion,0,1,501.90239043824704,0.1006666666666666,25.62867283821106
gr202,sus,order,inversion,0,0,506.05494687915007,0.1042222222222222,26.47676070531209
gr202,sus,order,inversion,1,0,281.3587317397078,0.8754444444444444,217.5992394288381
gr202,sus,order,inversion,1,1,288.4985059760956,0.9872222222222224,244.6154681046804
gr202,sus,order,scramble,0,1,497.0268924302789,0.1186666666666666,30.389249165852863
gr202,sus,order,scramble,0,0,497.8427954847277,0.116,29.70623755455017
gr202,sus,order,scramble,1,0,352.51411022576366,0.6332222222222222,156.48285524050394
gr202,sus,order,scramble,1,1,353.0776892430279,0.8213333333333334,203.87966187795004
gr202,rank,pmx,swap,1,1,113.16899070385124,1.0,194.9843487739563
gr202,rank,pmx,swap,1,0,121.27158034528551,1.0,194.93803588549292
gr202,rank,pmx,swap,0,1,109.06955511288182,1.0,202.33699695269263
gr202,rank,pmx,swap,0,0,106.56955511288182,1.0,203.1535924275716
gr202,rank,pmx,inversion,1,1,32.16550464807437,1.0,199.0698685646057
gr202,rank,pmx,inversion,1,0,34.95932934926959,1.0,198.62917002042136
gr202,rank,pmx,inversion,0,1,30.039010624169983,1.0,203.94304013252255
gr202,rank,pmx,scramble,1,1,279.5833333333333,0.7553333333333333,151.1351675192515
gr202,rank,pmx,inversion,0,0,30.898074369189903,1.0,203.4847948551178
gr202,rank,pmx,scramble,1,0,264.6339641434263,0.9966666666666668,199.7085378964742
gr202,rank,pmx,scramble,0,1,266.460823373174,0.7655555555555554,157.23434615135193
gr202,rank,pmx,scramble,0,0,277.65023240371846,0.8647777777777778,176.67282740275064
gr202,rank,order,swap,1,1,90.86736387782206,1.0,239.07751655578613
gr202,rank,order,swap,1,0,90.47476759628154,1.0,239.1307564576467
gr202,rank,order,swap,0,1,83.62964807436919,1.0,242.89876262346905
gr202,rank,order,swap,0,0,91.74053784860558,1.0,242.76872404416403
gr202,rank,order,inversion,1,1,31.945551128818057,1.0,234.38290762901303
gr202,rank,order,inversion,1,0,31.76128818061089,1.0,233.10629789034525
gr202,rank,order,inversion,0,1,28.63545816733068,1.0,239.06263073285425
gr202,rank,order,inversion,0,0,28.679448871181943,1.0,237.9969163735708
gr202,rank,order,scramble,1,1,180.812583001328,0.8698888888888888,203.64679606755573
gr202,rank,order,scramble,1,0,171.94887118193893,1.0,235.11959147453308
gr202,rank,order,scramble,0,1,151.5969455511288,0.8766666666666666,211.4979872703552
kroA200,tournament,pmx,swap,1,1,195.36002905656952,1.0,137.55440998077393
gr202,rank,order,scramble,0,0,169.175796812749,0.8901111111111111,215.7408360640208
kroA200,tournament,pmx,swap,1,0,206.86347952419865,1.0,138.27723940213522
kroA200,tournament,pmx,swap,0,0,216.86643058203944,1.0,141.80745339393616
kroA200,tournament,pmx,swap,0,1,214.27517479342592,1.0,142.8037119706472
kroA200,tournament,pmx,inversion,1,1,47.25211114137837,1.0,140.1600247224172
kroA200,tournament,pmx,inversion,1,0,48.94896939980024,1.0,139.4588938554128
kroA200,tournament,pmx,inversion,0,1,64.68491782438936,0.9725555555555556,137.6825361251831
kroA200,tournament,pmx,inversion,0,0,53.17692726777445,1.0,142.02604381243387
kroA200,tournament,pmx,scramble,1,1,461.7270498501771,0.914,126.1739641825358
kroA200,tournament,pmx,scramble,1,0,479.9940978843185,0.9298888888888888,128.28883481025696
kroA200,tournament,pmx,scramble,0,1,434.2765368201216,0.9685555555555556,137.76067900657654
kroA200,tournament,pmx,scramble,0,0,429.1836920003632,1.0,141.3779821395874
kroA200,tournament,order,swap,1,1,116.67801688913104,1.0,179.48711601893106
kroA200,tournament,order,swap,1,0,129.36983564877872,1.0,180.075701713562
kroA200,tournament,order,swap,0,1,128.47884318532644,0.9406666666666668,174.40525142351785
kroA200,tournament,order,swap,0,0,132.34132388994823,1.0,184.84323271115625
kroA200,tournament,order,inversion,1,1,45.38953963497684,1.0,181.32040739059448
kroA200,tournament,order,inversion,1,0,46.541587215109416,1.0,180.60067264238992
kroA200,tournament,order,inversion,0,1,51.553845455370926,1.0,184.6220053831736
kroA200,tournament,order,inversion,0,0,52.08617088894943,1.0,184.4905822277069
kroA200,tournament,order,scramble,1,1,263.7246890039044,0.8312222222222223,149.31194599469504
kroA200,tournament,order,scramble,0,1,243.75624262235544,0.5642222222222222,104.59714388847352
kroA200,tournament,order,scramble,1,0,234.3889040225189,0.939111111111111,169.19898549715677
kroA200,sus,pmx,swap,0,1,905.5423136293472,0.0806666666666666,12.196689128875732
kroA200,sus,pmx,swap,0,0,918.9423862707708,0.0727777777777777,11.162163734436035
kroA200,tournament,order,scramble,0,0,274.6243076364297,0.637,118.23976023991902
kroA200,sus,pmx,swap,1,1,625.0703713792791,0.9137777777777778,130.40614334742227
kroA200,sus,pmx,inversion,0,1,913.2672750385906,0.1252222222222222,19.92963107426961
kroA200,sus,pmx,swap,1,0,637.2968310178879,0.726111111111111,103.78596289952596
kroA200,sus,pmx,inversion,0,0,909.324207754472,0.0976666666666666,15.356199502944946
kroA200,sus,pmx,inversion,1,0,574.5618814128757,0.7225555555555556,111.57582545280457
kroA200,sus,pmx,inversion,1,1,554.8295196585852,0.8264444444444444,127.07465815544128
kroA200,sus,pmx,scramble,1,0,747.9558249341686,0.3468888888888888,53.122934103012085
kroA200,sus,pmx,scramble,0,1,910.6385635158448,0.1332222222222222,21.349884112675984
kroA200,sus,pmx,scramble,0,0,900.5992917461182,0.1022222222222222,16.303066968917847
kroA200,sus,pmx,scramble,1,1,746.4939162807591,0.4794444444444445,74.38423609733582
kroA200,sus,order,swap,0,1,918.672250976119,0.0827777777777777,16.09269905090332
kroA200,sus,order,swap,0,0,936.4784799782076,0.0776666666666666,15.180890798568726
kroA200,sus,order,swap,1,0,575.8104058839554,0.6872222222222222,130.17236948013306
kroA200,sus,order,swap,1,1,587.4046581312992,0.7247777777777777,137.32664481798807
kroA200,sus,order,inversion,0,0,925.2122491600836,0.0924444444444444,18.24514627456665
kroA200,sus,order,inversion,0,1,917.523608462726,0.1111111111111111,21.774916807810467
kroA200,sus,order,inversion,1,0,553.966902751294,0.6702222222222222,127.98724643389384
kroA200,sus,order,inversion,1,1,529.763688368292,0.7624444444444444,145.44459056854248
kroA200,sus,order,scramble,0,1,909.6204485607916,0.0817777777777777,16.082798798878986
kroA200,sus,order,scramble,0,0,917.726777444838,0.0798888888888888,15.71415607134501
kroA200,sus,order,scramble,1,0,654.6967220557523,0.5647777777777778,107.80699292818706
kroA200,sus,order,scramble,1,1,639.7870698265687,0.6435555555555555,123.11811288197836
kroA200,rank,pmx,swap,1,1,210.8553527649142,1.0,137.9846039613088
kroA200,rank,pmx,swap,1,0,192.1138654317625,1.0,137.46262772878012
kroA200,rank,pmx,swap,0,1,202.670707345864,1.0,141.63344550132751
kroA200,rank,pmx,swap,0,0,195.9967765368201,1.0,140.78816556930542
kroA200,rank,pmx,inversion,1,1,44.82997366748388,1.0,138.94037183125815
kroA200,rank,pmx,inversion,1,0,42.90838100426768,1.0,138.83776315053305
kroA200,rank,pmx,inversion,0,1,42.56900935258332,1.0,141.88024695714316
kroA200,rank,pmx,inversion,0,0,45.608598928539,1.0,141.63137094179788
kroA200,rank,pmx,scramble,1,0,473.01371106873694,0.8167777777777778,112.88415598869324
kroA200,rank,pmx,scramble,1,1,442.4555071279397,1.0,139.23304414749146
kroA200,rank,pmx,scramble,0,1,439.0674657223282,1.0,142.1501096089681
kroA200,rank,pmx,scramble,0,0,437.8405066739308,1.0,141.35760537783304
kroA200,rank,order,swap,1,1,157.75787705439026,1.0,179.1067884763082
kroA200,rank,order,swap,1,0,141.1706619449741,1.0,179.25602849324545
kroA200,rank,order,swap,0,1,159.2685916643966,1.0,183.54388197263083
kroA200,rank,order,swap,0,0,161.81444656315264,1.0,182.18527563412985
kroA200,rank,order,inversion,1,1,43.16149096522292,1.0,178.33824308713278
kroA200,rank,order,inversion,1,0,41.55202941977662,1.0,179.27399055163065
kroA200,rank,order,inversion,0,1,37.47616453282484,1.0,183.78086773554483
kroA200,rank,order,inversion,0,0,41.46009261781531,1.0,182.4045043786367
kroA200,rank,order,scramble,1,1,253.79778443657491,1.0,178.26683855056763
kroA200,rank,order,scramble,1,0,250.12258240261508,1.0,178.7596881389618
kroA200,rank,order,scramble,0,1,247.12498864977752,0.9476666666666668,173.3575009504954
kroA200,rank,order,scramble,0,0,241.58835013166257,0.9576666666666668,175.07478547096252
ts225,tournament,pmx,swap,1,1,255.09871581269127,1.0,153.37925720214844
ts225,tournament,pmx,swap,1,0,269.94201548184,1.0,153.4800764719645
ts225,tournament,pmx,swap,0,1,272.6480473983297,1.0,161.5974416732788
ts225,tournament,pmx,swap,0,0,258.1053302064333,1.0,160.67213114102682
ts225,tournament,pmx,inversion,1,1,79.67778190135525,1.0,160.09026265144348
ts225,tournament,pmx,inversion,1,0,77.59344509105648,1.0,159.79309050242105
ts225,tournament,pmx,scramble,1,1,622.5476339000181,0.6722222222222222,108.35632809003194
ts225,tournament,pmx,scramble,1,0,614.7390696682801,0.6872222222222222,111.05359522501628
ts225,tournament,pmx,inversion,0,1,86.8067454708643,1.0,166.67695156733194
ts225,tournament,pmx,inversion,0,0,94.35157621555608,1.0,165.379763285319
ts225,tournament,pmx,scramble,0,0,654.1419581026981,0.7464444444444446,121.5384345849355
ts225,tournament,pmx,scramble,0,1,586.9315056234192,0.9673333333333334,159.8812890847524
ts225,tournament,order,swap,1,1,177.69530622826895,1.0,215.78777662913004
ts225,tournament,order,swap,1,0,175.92365942057597,1.0,214.0799465974172
ts225,tournament,order,swap,0,1,193.89675439358405,1.0,218.6021242141724
ts225,tournament,order,swap,0,0,184.0901852714586,1.0,218.19659932454428
ts225,tournament,order,inversion,1,1,76.4037491215464,1.0,210.27997080485025
ts225,tournament,order,inversion,1,0,74.11226834487496,1.0,209.1146585146586
ts225,tournament,order,inversion,0,1,98.35127089535148,1.0,214.27963574727377
ts225,tournament,order,inversion,0,0,97.4416272514075,1.0,214.4129394690196
ts225,tournament,order,scramble,1,1,357.2817552753277,0.722111111111111,151.5398825009664
ts225,tournament,order,scramble,1,0,310.9386227426704,0.7712222222222223,160.16161266962686
ts225,sus,pmx,swap,1,1,736.2096602259895,0.6755555555555556,111.85775836308795
ts225,sus,pmx,swap,0,1,1025.4150117521958,0.0913333333333333,16.172397057215374
ts225,tournament,order,scramble,0,1,293.3369129495248,0.7526666666666667,161.5693179766337
ts225,sus,pmx,swap,0,0,1034.1329564208047,0.0873333333333333,15.154548406600952
ts225,sus,pmx,swap,1,0,721.1618486611973,0.8755555555555555,140.74993681907654
ts225,tournament,order,scramble,0,0,319.6381429161765,0.7801111111111111,166.63461836179098
ts225,sus,pmx,inversion,0,1,1026.7426282279057,0.0827777777777777,15.13505792617798
ts225,sus,pmx,inversion,0,0,1016.8752582719404,0.1061111111111111,19.354209343592327
ts225,sus,pmx,scramble,1,1,849.7674565510924,0.3888888888888889,67.9162384668986
ts225,sus,pmx,scramble,0,1,1029.9869186084768,0.092,16.778695503870647
ts225,sus,pmx,scramble,1,0,840.841578294892,0.4373333333333333,76.79536549250285
ts225,sus,pmx,scramble,0,0,1001.8119174898468,0.1151111111111111,20.772873163223267
ts225,sus,pmx,inversion,1,1,642.1231335328442,1.0,175.779278755188
ts225,sus,pmx,inversion,1,0,633.9168634139537,0.9854444444444443,173.07954096794128
ts225,sus,order,swap,0,1,1037.1966867493663,0.1184444444444444,27.161853313446045
ts225,sus,order,swap,0,0,1046.092822606329,0.0999999999999999,23.042169173558552
ts225,sus,order,swap,1,0,668.8620768617294,0.7463333333333333,164.87975907325745
ts225,sus,order,swap,1,1,636.5262983346888,0.8881111111111112,196.97033603986105
ts225,sus,order,inversion,0,1,1027.0021504017857,0.1148888888888888,26.16367204984029
ts225,sus,order,inversion,0,0,1041.206120090859,0.0811111111111111,18.500125487645462
ts225,sus,order,inversion,1,1,618.5081949522148,0.8119999999999999,180.07437245051065
ts225,sus,order,inversion,1,0,624.8501693737513,0.8034444444444443,178.6116422812144
ts225,sus,order,scramble,0,1,1030.96999702576,0.1002222222222222,22.877737760543823
ts225,sus,order,scramble,0,0,1020.7165022938495,0.1483333333333333,34.01710160573324
ts225,sus,order,scramble,1,0,768.4140984236528,0.5892222222222222,131.03947655359903
ts225,sus,order,scramble,1,1,760.6705463389212,0.6533333333333333,145.53878076871237
ts225,rank,pmx,swap,1,1,264.6891919279655,1.0,154.7139030297597
ts225,rank,pmx,swap,1,0,251.27773873539527,1.0,154.9369060198466
ts225,rank,pmx,swap,0,1,272.3569403757017,1.0,158.4713475704193
ts225,rank,pmx,swap,0,0,256.3381579189796,1.0,158.29184365272522
ts225,rank,pmx,inversion,1,1,69.76935164201733,1.0,155.866237004598
ts225,rank,pmx,inversion,1,0,73.49136285990276,1.0,155.59589004516602
ts225,rank,pmx,inversion,0,1,63.65084002537317,1.0,159.52721945444742
ts225,rank,pmx,inversion,0,0,68.39330506489371,1.0,159.36376810073853
ts225,rank,pmx,scramble,1,1,572.5882993927813,0.959,149.45986596743265
ts225,rank,pmx,scramble,1,0,570.2110131103443,1.0,156.17037892341614
ts225,rank,pmx,scramble,0,0,583.7967093851745,0.8508888888888889,135.70624128977457
ts225,rank,pmx,scramble,0,1,573.3013273532687,1.0,160.1469385623932
ts225,rank,order,swap,1,1,210.15321283713536,1.0,204.23503232002255
ts225,rank,order,swap,1,0,211.0581187537672,1.0,204.83426094055176
ts225,rank,order,swap,0,1,193.93491941915465,1.0,210.02318541208905
ts225,rank,order,swap,0,0,214.305830826286,1.0,209.79518508911133
ts225,rank,order,inversion,1,1,69.05948216640478,1.0,203.6805329322815
ts225,rank,order,inversion,1,0,71.04959084460518,1.0,203.79556210835776
ts225,rank,order,inversion,0,1,63.45843565508292,1.0,209.59313027064005
ts225,rank,order,inversion,0,0,67.39364460201774,1.0,209.51504063606265
ts225,rank,order,scramble,1,1,383.0173532423164,0.9215555555555556,189.21256923675537
ts225,rank,order,scramble,1,0,389.0858555151094,0.9762222222222222,202.00514483451843
ts225,rank,order,scramble,0,0,342.975398034896,0.9226666666666666,196.18373902638757
ts225,rank,order,scramble,0,1,321.8893530106941,1.0,211.66575368245444
pr226,tournament,pmx,swap,1,1,443.9613947334586,1.0,156.2342220147451
pr226,tournament,pmx,swap,1,0,468.71430526695616,1.0,155.56321954727173
pr226,tournament,pmx,swap,0,0,447.7049608679964,1.0,159.13633584976196
pr226,tournament,pmx,swap,0,1,443.77434085281647,1.0,160.9440716902415
pr226,tournament,pmx,inversion,1,1,77.10062337468428,1.0,157.62492521603903
pr226,tournament,pmx,inversion,1,0,97.92001061769255,1.0,156.34848809242249
pr226,tournament,pmx,inversion,0,1,101.91076990713668,1.0,160.76280784606934
pr226,tournament,pmx,inversion,0,0,103.7502021923876,1.0,161.11906003952026
pr226,tournament,pmx,scramble,1,1,967.474606709884,0.86,134.7906223932902
pr226,tournament,pmx,scramble,1,0,993.6924270137324,0.9757777777777776,152.93430121739706
pr226,tournament,pmx,scramble,0,0,936.5132493042508,0.8544444444444445,136.39754541714987
pr226,tournament,pmx,scramble,0,1,967.661660590526,0.8647777777777778,138.93101048469543
pr226,tournament,order,swap,1,1,246.84185859390232,1.0,207.0313076972961
pr226,tournament,order,swap,1,0,235.4340603964215,1.0,206.22540752093
pr226,tournament,order,swap,0,1,286.5507845064639,0.9817777777777776,209.49082493782043
pr226,tournament,order,swap,0,0,233.12388275744797,1.0,212.16110817591348
pr226,tournament,order,inversion,1,1,68.54010874839803,1.0,205.92361172040304
pr226,tournament,order,inversion,1,0,64.52446424201703,1.0,205.9125859737396
pr226,tournament,order,inversion,0,1,87.76103555682745,1.0,212.10532649358117
pr226,tournament,order,inversion,0,0,81.17806616979183,1.0,211.85650849342343
pr226,tournament,order,scramble,1,1,427.4210205427466,0.888,183.7460720539093
pr226,tournament,order,scramble,1,0,430.05263223382144,0.6595555555555556,137.06727242469788
pr226,tournament,order,scramble,0,1,477.0259677238737,0.6724444444444444,143.5488178730011
pr226,sus,pmx,swap,0,1,1789.9127773146363,0.0987777777777777,17.42035190264384
pr226,sus,pmx,swap,0,0,1774.0542580679946,0.0963333333333333,16.76774565378825
pr226,tournament,order,scramble,0,0,478.1329451239491,0.8965555555555556,190.27468339602152
pr226,sus,pmx,swap,1,0,1233.9882292923887,0.7978888888888888,129.71642565727234
pr226,sus,pmx,swap,1,1,1212.9071325179275,0.9074444444444444,147.7925662199656
pr226,sus,pmx,inversion,0,1,1769.9195792739322,0.1181111111111111,21.775285482406616
pr226,sus,pmx,inversion,0,0,1770.5271933208078,0.1008888888888888,18.475457111994427
pr226,sus,pmx,scramble,1,1,1418.184042769393,0.3752222222222223,66.4513836701711
pr226,sus,pmx,scramble,0,1,1752.7475353266393,0.1452222222222222,26.29154618581136
pr226,sus,pmx,scramble,1,0,1460.5702032707468,0.4664444444444444,82.45271062850952
pr226,sus,pmx,inversion,1,1,1107.369342242241,0.8193333333333334,145.27472988764444
pr226,sus,pmx,scramble,0,0,1765.8193250299662,0.078,14.264689922332764
pr226,sus,pmx,inversion,1,0,1091.4407296345605,0.7824444444444444,138.14290603001913
pr226,sus,order,swap,0,1,1783.1265786559495,0.0824444444444444,19.05353569984436
pr226,sus,order,swap,0,0,1796.2464797786877,0.102,23.48011390368144
pr226,sus,order,swap,1,0,1130.13599771056,0.7215555555555556,160.252965370814
pr226,sus,order,inversion,0,1,1779.3075273633697,0.1017777777777777,23.576493581136067
pr226,sus,order,inversion,1,1,1076.5979419925593,0.7883333333333334,176.60047634442648
pr226,sus,order,inversion,1,0,1086.8460890807814,0.7446666666666667,166.5413560072581
pr226,sus,order,swap,1,1,1080.450173574388,0.9447777777777778,210.19792954126996
pr226,sus,order,inversion,0,0,1786.5122124202117,0.0791111111111111,18.1309293905894
pr226,sus,order,scramble,0,0,1765.2726797645855,0.09,20.810659726460774
pr226,sus,order,scramble,0,1,1758.4130697159355,0.1473333333333333,33.97336435317993
pr226,sus,order,scramble,1,1,1315.634137540594,0.6431111111111111,145.21518047650656
pr226,sus,order,scramble,1,0,1235.024283824194,0.7781111111111111,175.28636384010315
pr226,rank,pmx,swap,1,1,472.77806119274845,1.0,155.69435652097067
pr226,rank,pmx,swap,1,0,403.28899617182407,1.0,154.93294715881348
pr226,rank,pmx,swap,0,1,448.3071831178688,1.0,159.96897331873575
